Accounts,On/Off,Wine,Date,Address,Lat,Lon
Market Street Wine Shop,off,Pétillant Naturel White,5/20,"311 East Market St, Charlottesville, VA 22902",38.0310663,-78.4789692
Market Street Wine Shop,off,Pétillant Naturel White,5/20,"311 East Market St, Charlottesville, VA 22902",38.0310663,-78.4789692
Market Street Wine Shop,off,Petit Manseng,5/20,"311 East Market St, Charlottesville, VA 22902",38.0310663,-78.4789692
Market Street Wine Shop,off,Rosé,5/20,"311 East Market St, Charlottesville, VA 22902",38.0310663,-78.4789692
Market Street Wine Shop,off,Young Wine Chambourcin,5/20,"311 East Market St, Charlottesville, VA 22902",38.0310663,-78.4789692
Mona Lisa,off,Rosé,5/20,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
Mona Lisa,off,Young Wine Chambourcin,5/20,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
Mount Airy Winegrowers LLC,off,Pétillant Naturel White,5/20,"1609 Lee Highway, Fort Defiance, VA 24437",38.2353215,-78.976582
Newtown Baking,off,Foothills,5/20,"960 W Beverlely Street, Staunton, VA 244001",38.1496916,-79.0738108
Norm's Beer & Wine,off,Rosé,5/20,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Odd Provisions,off,Rosé,5/20,"3301 11th Street NW, Washington, DC 20010",38.9309006,-77.0278015
Organic Butcher of McLean,off,Rosé,5/20,"6712 Old Dominion Drive, McLean, VA 22101-3806",38.9335412,-77.1758584
Planet Wine,off,Petit Manseng,5/20,"2000-2004 Mount Vernon Ave, Alexandria, VA 22301",38.8239944,-77.0585361
Planet Wine,off,Rosé,5/20,"2000-2004 Mount Vernon Ave, Alexandria, VA 22301",38.8239944,-77.0585361
Planet Wine,off,Rosé,5/20,"2000-2004 Mount Vernon Ave, Alexandria, VA 22301",38.8239944,-77.0585361
Rio Hill Wine & Beer,off,Chardonnay,5/20,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Rio Hill Wine & Beer,off,Eluvium,5/20,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Rio Hill Wine & Beer,off,Eluvium,5/20,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Rio Hill Wine & Beer,off,Foothills,5/20,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Rio Hill Wine & Beer,off,Foothills,5/20,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Rio Hill Wine & Beer,off,Quaker Run Chardonnay,5/20,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Rio Hill Wine & Beer,off,Rosé,5/20,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Rio Hill Wine & Beer,off,Shenandoah Valley Cabernet Franc,5/20,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Roanoke Natural Foods Co-op,off,Foothills,5/20,"1319 Grandin Rd SW, Roanoke, VA 24015-231",37.2652232,-79.9776246
Saison,on,Pétillant Naturel White,5/20,"23 W Marshall St. Suite A, Richmond, VA 23220",37.546819,-77.4420934
Salisbury Country Club,on,Pétillant Naturel White,5/20,"13620 W. Salisbury Rd, Midlothian, VA 23113",37.5278854,-77.6533788
Salisbury Country Club,on,Rosé,5/20,"13620 W. Salisbury Rd, Midlothian, VA 23113",37.5278854,-77.6533788
Savannah Wine Cellar,On,Foothills,5/20,"5500 Abercorn St, Savannah, GA 31405",32.0229174,-81.109395
Screwtop,on/off,Rosé,5/20,"1025 Fillmore St. N, Arlington, VA 22201",38.8859072,-77.0926894
Screwtop,on/off,Rosé,5/20,"1025 Fillmore St. N, Arlington, VA 22201",38.8859072,-77.0926894
Taste - Westhampton,on/off,Rosé,5/20,"5706 Grove Ave Ste 100, Richmond, VA 23226-2346",37.5732828,-77.5173888
Thornton River Grille,on,Rosé,5/20,"Thornton River Grille, Sperryville, VA 22740",38.6525114,-78.2667447
Unwined Belle View,off,Pétillant Naturel White,5/20,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined Belle View,off,Rosé,5/20,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined Belle View,off,Rosé,5/20,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined Belle View,off,Shenandoah Valley Cabernet Franc,5/20,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined Bradlee Shopping Center,off,Eluvium,5/20,"3690-J King St, Alexandria, VA 22302",38.8296628,-77.0921948
Unwined Bradlee Shopping Center,off,Rosé,5/20,"3690-J King St, Alexandria, VA 22302",38.8296628,-77.0921948
Unwined Bradlee Shopping Center,off,Rosé,5/20,"3690-J King St, Alexandria, VA 22302",38.8296628,-77.0921948
Unwined Bradlee Shopping Center,off,Rosé,5/20,"3690-J King St, Alexandria, VA 22302",38.8296628,-77.0921948
Urban Hang Suite,on/off,Foothills,5/20,"304 E. Broad Street, Richmond, VA 23219",37.5441901,-77.4388111
Urban Hang Suite,on/off,Foothills,5/20,"304 E. Broad Street, Richmond, VA 23219",37.5441901,-77.4388111
Urban Hang Suite,on/off,Foothills,5/20,"304 E. Broad Street, Richmond, VA 23219",37.5441901,-77.4388111
Vino Market,off,Foothills,5/20,"3730 Winterfield Rd., Midlothian, VA 23113",37.5535346,-77.6685934
Vino Market,off,Rosé,5/20,"3730 Winterfield Rd., Midlothian, VA 23113",37.5535346,-77.6685934
Vintage Cellar,off,Eluvium,5/20,"1338 South Main St., Blacksburg, VA 24060",37.215963,-80.402101
Vintage Cellar,off,Foothills,5/20,"1338 South Main St., Blacksburg, VA 24060",37.215963,-80.402101
Vyne Yard,off,Rosé,5/20,"594 Rogers Ave, Brooklyn, NY 11225",40.6571942,-73.9534567
Westside Produce & Provisions,off,Rosé,5/20,"5015 Colley Ave., Norfolk, VA 23508-2039",36.8890919,-76.2954496
Whole Foods - Boro Tysons,on/off,Rosé,5/20,"1635 Boro Place, McLean, VA 22102",38.9246153,-77.2335301
Whole Foods - Charlottesville,on/off,Foothills,5/20,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Charlottesville,on/off,Foothills,5/20,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Charlottesville,on/off,Rosé,5/20,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Virginia Beach,on/off,Foothills,5/20,"1800 Laskin Road, Virginia Beach, VA 23454",36.8509319,-76.0281576
Whole Foods - West Broad,on/off,Foothills,5/20,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Whole Foods - West Broad,on/off,Rosé,5/20,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Wine Seller - Williamsburg,off,Foothills,5/20,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2719211,-76.7595155
Wine Seller - Williamsburg,off,Foothills,5/20,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2719211,-76.7595155
Wine Seller - Williamsburg,off,Pétillant Naturel White,5/20,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2719211,-76.7595155
Wine Seller - Williamsburg,off,Rosé,5/20,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2719211,-76.7595155
Wine Seller - Williamsburg,off,Rosé,5/20,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2719211,-76.7595155
Zocalo,on,Pétillant Naturel White,5/20,"201 E Main St Suite E, Charlottesville, VA 22902",38.0307918,-78.4803003
Amber Ox Kitchen & Brewery,on,Five Forks,6/20,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Amber Ox Kitchen & Brewery,on,Foothills,6/20,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Arrowine,off,Rosé,6/20,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Arrowine,off,Rosé,6/20,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Arrowine,off,Rosé,6/20,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Barrel Chest,off,Foothills,6/20,"4035 Electric Rd. #B, Roanoke, VA 24018",37.2235279,-79.982868
Barrel Chest,off,Five Forks,6/20,"4035 Electric Rd. #B, Roanoke, VA 24018",37.2235279,-79.982868
Barrel Thief,on/off,Pétillant Naturel White,6/20,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Barrel Thief,on/off,Petit Manseng,6/20,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Barrel Thief,on/off,Rosé,6/20,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Barrel Thief,on/off,Pétillant Naturel White,6/20,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Beer Run,on/off,Young Wine,6/20,"156 Carlton Rd Ste 203, Charlottesville, VA 22902",38.0246361,-78.468401
Blanca,on,Petit Manseng,6/20,"4117 Granby St Ste A, Norfolk, VA 23504",36.8846514,-76.2818304
Buck's Fishing,on,Rosé,6/20,"5031 Connecticut Ave NW, Washington, DC 20008",38.955832,-77.0698701
Caboose,on/off,Chardonnay,6/20,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
Caboose,on/off,Foothills,6/20,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
City Vino,off,Rosé,6/20,"810 Caroline St Suite 101, Fredericksburg, VA 22401",38.3019961,-77.4590376
City Vino,off,Eluvium,6/20,"810 Caroline St Suite 101, Fredericksburg, VA 22401",38.3019961,-77.4590376
City Vino,off,Young Wine,6/20,"810 Caroline St Suite 101, Fredericksburg, VA 22401",38.3019961,-77.4590376
City Vino,off,Five Forks,6/20,"810 Caroline St Suite 101, Fredericksburg, VA 22401",38.3019961,-77.4590376
Common House,on,Pétillant Naturel White,6/20,"206 West Market Street, Charlottesville, VA 22902",38.0317194,-78.4822538
Common House,on,Rosé,6/20,"206 West Market Street, Charlottesville, VA 22902",38.0317194,-78.4822538
Commune - Virginia Beach,on,Foothills,6/20,"501 Virginia Beach Blvd. Ste. B, Virginia Beach, VA 23451",36.8441296,-75.9793877
Crystal City Wine Shop,off,Five Forks,6/20,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Crystal City Wine Shop,off,Petit Manseng,6/20,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Crystal City Wine Shop,off,Young Wine,6/20,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Crystal City Wine Shop,off,Rosé,6/20,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Crystal Palate,off,Chardonnay,6/20,"4500 Pretty Lake Avenue, Norfolk, VA 23518",36.925493,-76.1880817
Department of Beer & Wine,off,Rosé,6/20,"2724 Richmond Hwy, Alexandria, VA 22301",38.830645,-77.051175
Department of Beer & Wine,off,Pétillant Naturel White,6/20,"2724 Richmond Hwy, Alexandria, VA 22301",38.830645,-77.051175
Dominion Wine and Beer,on/off,Five Forks,6/20,"107 Rowell Ct., Falls Church, VA 22046",38.8897048,-77.183834
Dominion Wine and Beer,on/off,Foothills,6/20,"107 Rowell Ct., Falls Church, VA 22046",38.8897048,-77.183834
Ellwood Thompson,off,Shenandoah Valley Cabernet Franc,6/20,"4 N Thompson St, Richmond, VA 23221",37.5574421,-77.4886194
Ellwood Thompson,off,Quaker Run Chardonnay,6/20,"4 N Thompson St, Richmond, VA 23221",37.5574421,-77.4886194
Ellwood Thompson,off,Chardonnay,6/20,"4 N Thompson St, Richmond, VA 23221",37.5574421,-77.4886194
Ellwood Thompson,off,Rosé,6/20,"4 N Thompson St, Richmond, VA 23221",37.5574421,-77.4886194
Ellwood Thompson,off,Petit Manseng,6/20,"4 N Thompson St, Richmond, VA 23221",37.5574421,-77.4886194
Fat Canary,on,Foothills,6/20,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Shenandoah Valley Cabernet Franc,6/20,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Rosé,6/20,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Five Forks,6/20,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Feast,off,Rosé,6/20,"416 W Main St Suite H, Charlottesville, VA 22902",38.0304142,-78.4872613
Field & Main,on/off,Shenandoah Valley Cabernet Franc,6/20,"8369 W. Main St., Marshall, VA 20115",38.8647631,-77.8574303
Field & Main,on/off,Red Vine,6/20,"8369 W. Main St., Marshall, VA 20115",38.8647631,-77.8574303
Field & Main,on/off,Rosé,6/20,"8369 W. Main St., Marshall, VA 20115",38.8647631,-77.8574303
Foods of All Nations,off,Young Wine,6/20,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Five Forks,6/20,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Rosé,6/20,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Foothills,6/20,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Shenandoah Valley Cabernet Franc,6/20,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Young Wine,6/20,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Pétillant Naturel White,6/20,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Fort Lewis Lodge,off,Foothills,6/20,"603 Old Plantation Way, Millboro, VA 24460",38.114054,-79.6110139
Founding Farmers - DC,on,Rosé,6/20,"1924 Pennsylvania Ave. NW, Washington, DC 20006",38.9002854,-77.0445269
Founding Farmers - DC,on,Rosé,6/20,"1924 Pennsylvania Ave. NW, Washington, DC 20006",38.9002854,-77.0445269
Founding Farmers - Tyson's Corner,on,Rosé,6/20,"1800 Tyson's Blvd., McLean, VA 22102",38.9223637,-77.2224625
Founding Farmers - Tyson's Corner,on,Rosé,6/20,"1800 Tyson's Blvd., McLean, VA 22102",38.9223637,-77.2224625
Frankly Wines,off,Rosé,6/20,"66 West Broadway, New York, NY 10007",40.7146846,-74.0101186
Friendly City Food Co-op,off,Rosé,6/20,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Friendly City Food Co-op,off,Rosé,6/20,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Friendly City Food Co-op,off,Pétillant Naturel White,6/20,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Friendly City Food Co-op,off,Pétillant Naturel White,6/20,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Friendly City Food Co-op,off,Pétillant Naturel White,6/20,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Glen's Garden Market,on/off,Rosé,6/20,"2001 S St. NW, Washington, DC 20009",38.9143274,-77.0451575
Glen's Garden Market,on/off,Rosé,6/20,"2001 S St. NW, Washington, DC 20009",38.9143274,-77.0451575
Glen's Garden Market,on/off,Rosé,6/20,"2001 S St. NW, Washington, DC 20009",38.9143274,-77.0451575
Glen's Garden Market,on/off,Shenandoah Valley Cabernet Franc,6/20,"2001 S St. NW, Washington, DC 20009",38.9143274,-77.0451575
Good Wine,off,Rosé,6/20,"327 5th Avenue, Brooklyn, NY 11215",40.6724091,-73.9833358
Greenwood,off,Five Forks,6/20,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
Greenwood,off,Petit Manseng,6/20,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
Greenwood,off,Young Wine,6/20,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
Grisette,on,Petit Manseng,6/20,"3119 East Marshall Street, Richmond, VA 23223",37.528621,-77.4119182
J Emerson,off,Rosé,6/20,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
J Emerson,off,Rosé,6/20,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
J Emerson,off,Rosé,6/20,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
J Emerson,off,Rosé,6/20,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
Jackson River Cellars,off,Young Wine,6/20,"180 Oakley Farm Ln, Warm Springs, VA 24484",38.0425248,-79.7906726
Jackson River Cellars,off,Pétillant Naturel White,6/20,"180 Oakley Farm Ln, Warm Springs, VA 24484",38.0425248,-79.7906726
La Fromagerie,on/off,Young Wine,6/20,"1222 King St, Alexandria, VA 22314",38.805648,-77.053429
La Fromagerie,on/off,Rosé,6/20,"1222 King St, Alexandria, VA 22314",38.805648,-77.053429
Libbie Market,off,Rosé,6/20,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Libbie Market,off,Eluvium,6/20,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Libbie Market,off,Rosé,6/20,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Libbie Market,off,Eluvium,6/20,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Little Red Fox,on/off,Pétillant Naturel White,6/20,"5035 Connecticut Ave. NW, Washington, DC 20008",38.9558822,-77.0699601
Little Red Fox,on/off,Pétillant Naturel White,6/20,"5035 Connecticut Ave. NW, Washington, DC 20008",38.9558822,-77.0699601
Locke Store,off,Rosé,6/20,"2049 Millwood Rd., Millwood, VA 22646",39.0695452,-78.0379379
Market Street Wine Shop,off,Five Forks,6/20,"311 East Market St, Charlottesville, VA 22902",38.0310663,-78.4789692
Market Street Wine Shop,off,Rosé,6/20,"311 East Market St, Charlottesville, VA 22902",38.0310663,-78.4789692
Market Street Wine Shop,off,Pétillant Naturel White,6/20,"311 East Market St, Charlottesville, VA 22902",38.0310663,-78.4789692
Market Street Wine Shop,off,Rosé,6/20,"311 East Market St, Charlottesville, VA 22902",38.0310663,-78.4789692
Mona Lisa,off,Five Forks,6/20,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
Mona Lisa,off,Petit Manseng,6/20,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
Norm's Beer & Wine,off,Quaker Run Chardonnay,6/20,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Norm's Beer & Wine,off,Rosé,6/20,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Nota Bene,on,Five Forks,6/20,"2110 E Main St., Richmond, VA 23223",37.5311605,-77.4243981
Odd Provisions,off,Pétillant Naturel White,6/20,"3301 11th Street NW, Washington, DC 20010",38.9309006,-77.0278015
Organic Butcher of McLean,off,Rosé,6/20,"6712 Old Dominion Drive, McLean, VA 22101",38.9335412,-77.1758584
Organic Butcher of McLean,off,Five Forks,6/20,"6712 Old Dominion Drive, McLean, VA 22101",38.9335412,-77.1758584
Organic Butcher of McLean,off,Young Wine,6/20,"6712 Old Dominion Drive, McLean, VA 22101",38.9335412,-77.1758584
Outpost,off,Foothills,6/20,"4813 Forest Hill Ave., Richmond, VA 23225",37.5211852,-77.4878087
Outpost,off,Young Wine,6/20,"4813 Forest Hill Ave., Richmond, VA 23225",37.5211852,-77.4878087
Pendulum Fine Meats,off,Rosé,6/20,"820 Shirley Avenue, Norfolk, VA 23517",36.8683635,-76.2987524
Planet Wine,off,Petit Manseng,6/20,"2000-2004 Mount Vernon Ave, Alexandria, VA 22301",38.8239816,-77.0585376
Planet Wine,off,Young Wine,6/20,"2000-2004 Mount Vernon Ave, Alexandria, VA 22301",38.8239816,-77.0585376
Prosperity Kitchen & Pantry,on,Foothills,6/20,"532 Virginia Beach Blvd Ste B, Virginia Beach, VA 23451",36.8444829,-75.9806406
Prosperity Kitchen & Pantry,on,Foothills,6/20,"532 Virginia Beach Blvd Ste B, Virginia Beach, VA 23451",36.8444829,-75.9806406
Red Hen-DC,on,Rosé,6/20,"1822 1st St. NW, Washington, DC 20001",38.9149738,-77.0124095
Red Hen-DC,on,Rosé,6/20,"1822 1st St. NW, Washington, DC 20001",38.9149738,-77.0124095
Salisbury Country Club,on,Rosé,6/20,"13620 W. Salisbury Rd, Midlothian, VA 23113",37.5278854,-77.6533788
Salisbury Country Club,on,Shenandoah Valley Cabernet Franc,6/20,"13620 W. Salisbury Rd, Midlothian, VA 23113",37.5278854,-77.6533788
Screwtop,on/off,Rosé,6/20,"1025 Fillmore St. N, Arlington, VA 22201",38.8859072,-77.0926894
Screwtop,on/off,Eluvium,6/20,"1025 Fillmore St. N, Arlington, VA 22201",38.8859072,-77.0926894
Succotash,on,Five Forks,6/20,"915 F St. NW, Washington, DC 20004",38.897644,-77.02474
Ten Sushi,on,Rosé,6/20,"120B East Main St, Charlottesville, VA 22902",38.0303542,-78.4810329
Thamee,on,Young Wine,6/20,"1320 H St NE, Washington, DC 20002",38.9004226,-76.9874602
The Inn at Meander Plantation,on,Rosé,6/20,"2333 N James Madison Hwy, Locust Dale, VA 22948",38.3494656,-78.118313
The Inn at Meander Plantation,on,Petit Manseng,6/20,"2333 N James Madison Hwy, Locust Dale, VA 22948",38.3494656,-78.118313
The Inn at Meander Plantation,on,Foothills,6/20,"2333 N James Madison Hwy, Locust Dale, VA 22948",38.3494656,-78.118313
The Inn at Meander Plantation,on,Shenandoah Valley Cabernet Franc,6/20,"2333 N James Madison Hwy, Locust Dale, VA 22948",38.3494656,-78.118313
The Market at Grelen,on/off,Rosé,6/20,"15091 Yager Rd, Somerset, VA 22972",38.199417,-78.194607
The Market at Grelen,on/off,Chardonnay,6/20,"15091 Yager Rd, Somerset, VA 22972",38.199417,-78.194607
Thornton River Grille,on,Rosé,6/20,"Thornton River Grille, Sperryville, VA 22740",38.6525114,-78.2667447
Thornton River Grille,on,Foothills,6/20,"Thornton River Grille, Sperryville, VA 22740",38.6525114,-78.2667447
Thornton River Grille,on,Chardonnay,6/20,"Thornton River Grille, Sperryville, VA 22740",38.6525114,-78.2667447
Town Duck,off,Rosé,6/20,"100 Main St, Warrenton, VA 20186",38.7122701,-77.7930779
Town Duck,off,Foothills,6/20,"100 Main St, Warrenton, VA 20186",38.7122701,-77.7930779
Town Duck,off,Eluvium,6/20,"100 Main St, Warrenton, VA 20186",38.7122701,-77.7930779
Town Duck,off,Five Forks,6/20,"100 Main St, Warrenton, VA 20186",38.7122701,-77.7930779
Unwined Belle View,off,Rosé,6/20,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined Belle View,off,Rosé,6/20,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined Belle View,off,Rosé,6/20,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined Belle View,off,Eluvium,6/20,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined Belle View,off,Petit Manseng,6/20,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined Belle View,off,Rosé,6/20,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Urban Hang Suite,on/off,Foothills,6/20,"304 E. Broad Street, Richmond, VA 23219",37.5441901,-77.4388111
Urban Hang Suite,on/off,Foothills,6/20,"304 E. Broad Street, Richmond, VA 23219",37.5441901,-77.4388111
Urban Hang Suite,on/off,Foothills,6/20,"304 E. Broad Street, Richmond, VA 23219",37.5441901,-77.4388111
Wardman Wines,off,Rosé,6/20,"625 Monroe St. NE, Ste.#A7, Washington, DC 20007",38.9318318,-76.9971246
Westside Produce & Provisions,off,Rosé,6/20,"5015 Colley Ave., Norfolk, VA 23508",36.8890919,-76.2954496
Westside Produce & Provisions,off,Five Forks,6/20,"5015 Colley Ave., Norfolk, VA 23508",36.8890919,-76.2954496
Westside Produce & Provisions,off,Foothills,6/20,"5015 Colley Ave., Norfolk, VA 23508",36.8890919,-76.2954496
Westside Produce & Provisions,off,Chardonnay,6/20,"5015 Colley Ave., Norfolk, VA 23508",36.8890919,-76.2954496
Westside Produce & Provisions,off,Young Wine,6/20,"5015 Colley Ave., Norfolk, VA 23508",36.8890919,-76.2954496
Whole Foods - Arlington,on/off,Five Forks,6/20,"2700 Wilson Blvd., Arlington, VA 22201",38.8892254,-77.0912401
Whole Foods - Ashburn,on/off,Foothills,6/20,"19800 Belmont Chase Dr, Ashburn, VA 20147",39.0684834,-77.4843963
Whole Foods - Boro Tysons,on/off,Five Forks,6/20,"1635 Boro Place, McLean, VA 22102",38.9246153,-77.2335301
Whole Foods - Boro Tysons,on/off,Rosé,6/20,"1635 Boro Place, McLean, VA 22102",38.9246153,-77.2335301
Whole Foods - Charlottesville,on/off,Rosé,6/20,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Charlottesville,on/off,Rosé,6/20,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Charlottesville,on/off,Five Forks,6/20,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Short Pump,on/off,Rosé,6/20,"11173 West Broad St., Richmond, VA 23060",37.6475665,-77.5997292
Whole Foods - Short Pump,on/off,Foothills,6/20,"11173 West Broad St., Richmond, VA 23060",37.6475665,-77.5997292
Whole Foods - South Capitol Hill,on/off,Rosé,6/20,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - West Broad,on/off,Foothills,6/20,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Williamsburg Winery,on/off,Rosé,6/20,"5800 Wessex Hundred, Williamsburg, VA 23185",37.2315138,-76.718275
Wine Gourmet,off,Rosé,6/20,"3524 Electric Road, Roanoke, VA 24014",37.2271841,-79.9984762
Wine Guild,off,Young Wine,6/20,"221 Carlton Rd, Suite 1, Charlottesville, VA 22902",38.0236619,-78.4696887
Wine Guild,off,Rosé,6/20,"221 Carlton Rd, Suite 1, Charlottesville, VA 22902",38.0236619,-78.4696887
Wine Seller - Williamsburg,off,Foothills,6/20,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2719211,-76.7595155
"Wool Factory, The",on/off,Foothills,6/20,"1837 Broadway Street, Charlottesville, VA 22902",38.0201796,-78.4580027
"Wool Factory, The",on/off,Rosé,6/20,"1837 Broadway Street, Charlottesville, VA 22902",38.0201796,-78.4580027
"Wool Factory, The",on/off,Eluvium,6/20,"1837 Broadway Street, Charlottesville, VA 22902",38.0201796,-78.4580027
Zocalo,on,Rosé,6/20,"201 E Main St Suite E, Charlottesville, VA 22902",38.0307918,-78.4803003
313 Franklin,on ,Chardonnay,7/20,"313 Franklin Street, South Hill, VA 23970",36.726272,-78.1245498
Balducci's - Alexandria,off,Chardonnay,7/20,"600 Franklin St, Alexandria, VA 22314",38.7978102,-77.0479011
Copake Wine Works,Off,Chardonnay,7/20,"69 Main St, Copake, NY 12516",42.1040725,-73.5494551
J Emerson,off,Chardonnay,7/20,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
J Emerson,off,Chardonnay,7/20,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
Olivino,off,Chardonnay,7/20,"905 Fulton Street, Broooklyn, NY 11238",40.6837237,-73.9671635
White Moose Inn,on,Chardonnay,7/20,"291 Main St., Washington, VA 22747",38.7123391,-78.16034
Balducci's - Alexandria,off,Eluvium,7/20,"600 Franklin St, Alexandria, VA 22314",38.7978102,-77.0479011
