Accounts,On/Off,Wine,Date,Address,Lat,Lon
Salisbury Country Club,on,Foothills,12/21,"13620 W. Salisbury Rd, Midlothian, VA 23113",37.527933,-77.653554
Second Bottle Wine,off,Foothills,12/21,"324 N 27th St Apt. A, Richmond, VA 23223",37.5314274,-77.4164175
Second Bottle Wine,off,Foothills,12/21,"324 N 27th St Apt. A, Richmond, VA 23223",37.5314274,-77.4164175
Taste - Bayville Farms,on/off,Foothills,12/21,"4097 Shore Drive, Virginia Beach, VA 23455",36.9059328,-76.1160943
Taste - Ghent,on/off,Foothills,12/21,"407 W 21st Street, Norfolk, VA 23517",36.8703185,-76.2944544
Taste - Hilltop,on/off,Foothills,12/21,"1554 Laskin Road, Suite 110, Virginia Beach, VA 23451",36.853651,-76.0153597
Taste - Oceanfront,on/off,Foothills,12/21,"3603 Pacific Avenue, Virginia Beach, VA 23451",36.8641917,-75.9803595
Taste - Westhampton,on/off,Foothills,12/21,"5706 Grove Ave Ste 100, Richmond, VA 23226",37.5732828,-77.5173888
Thornton River Grille,on,Foothills,12/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Foothills,12/21,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Veil - Forest Hill,on,Foothills,12/21,"4910 Forest Hill Ave, Richmond, VA 23225",37.5218053,-77.4900606
Whole Foods - Ashburn,on/off,Foothills,12/21,"19800 Belmont Chase Dr, Ashburn, VA 20147",39.0686101,-77.4843579
Whole Foods - Fair Lakes,on/off,Foothills,12/21,"4501 Market Commons Drive, Fairfax, VA 22033",38.8578497,-77.377751
Whole Foods - Fair Lakes,on/off,Foothills,12/21,"4501 Market Commons Drive, Fairfax, VA 22033",38.8578497,-77.377751
Whole Foods - Florida Ave,on/off,Foothills,12/21,"989 Florida Ave NW, Washington, DC 20023",38.920404,-77.025548
Whole Foods - Foggy Bottom,on/off,Foothills,12/21,"2201 I Street NW, Washington, DC 20037",38.9010776,-77.0490824
Whole Foods - Glover Park,on/off,Foothills,12/21,"2323 Wisconsin Ave NW, Washington, DC 20007",38.9208932,-77.0711068
Whole Foods - Old Town,on/off,Foothills,12/21,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - Pentagon City,on/off,Foothills,12/21,"520 12th St S Ste 100, Arlington, VA 22202",38.8628102,-77.0545096
Whole Foods - Short Pump,on/off,Foothills,12/21,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - Short Pump,on/off,Foothills,12/21,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - Short Pump,on/off,Foothills,12/21,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - Short Pump,on/off,Foothills,12/21,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - South Capitol Hill,on/off,Foothills,12/21,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - Tenley,on/off,Foothills,12/21,"4530 40th Street NW, Washington, DC 20016",38.9490789,-77.0792007
Whole Foods - Tysons,on/off,Foothills,12/21,"7511 Leesburg Pike, Falls Church, VA 22043",38.9026076,-77.2050359
Whole Foods - Tysons,on/off,Foothills,12/21,"7511 Leesburg Pike, Falls Church, VA 22043",38.9026076,-77.2050359
Whole Foods - Virginia Beach,on/off,Foothills,12/21,"1800 Laskin Road, Virginia Beach, VA 23454",36.8509319,-76.0281576
Whole Foods - West Broad,on/off,Foothills,12/21,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Whole Foods - West Broad,on/off,Foothills,12/21,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Whole Foods - West Broad,on/off,Foothills,12/21,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Wine Gourmet,off,Foothills,12/21,"3524 Electric Road, Roanoke, VA 24014",37.2265303,-79.9974824
Wine Warehouse,off,Foothills,12/21,"1804 Hydraulic Rd, Charlottesville, VA 22902",38.0607943,-78.4914214
Wine Warehouse,off,Foothills,12/21,"1804 Hydraulic Rd, Charlottesville, VA 22902",38.0607943,-78.4914214
Wool Factory,on/off,Foothills,12/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Wool Factory,on/off,Foothills,12/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Wool Factory,on/off,Foothills,12/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Alewife,On,Foothills,2/22,"3120 E Marshall St., Richmond, VA 23223",37.5288308,-77.4116311
Amber Ox Kitchen & Brewery,On,Foothills,2/22,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Amber Ox Kitchen & Brewery,On,Foothills,2/22,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Basic Necessities,Off,Foothills,2/22,"2226 Rockfish Valley Hwy, Nellysford, VA 22958",37.8864588,-78.8838422
Caboose,on,Foothills,2/22,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
Corks & Kegs,off,Foothills,2/22,"7110 Patterson Ave, Suite A, Richmond, VA 23229",37.5924087,-77.5329934
Dawson's Market Dupont Circle,off,Foothills,2/22,"2001 S St. NW, Washington, DC 20009",38.9143274,-77.0451575
Department of Beer & Wine,off,Foothills,2/22,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Fat Canary,on,Foothills,2/22,"The Cheese Shop of VA, Inc. 410 W Duke of Gloucester St, Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Foothills,2/22,"The Cheese Shop of VA, Inc. 410 W Duke of Gloucester St, Williamsburg, VA 23185",37.2706994,-76.7061859
Foods of All Nations,off,Foothills,2/22,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Friendly City Food Co-op,off,Foothills,2/22,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Greenwood,off,Foothills,2/22,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
Jardin,on,Foothills,2/22,"1520 West Main Street, Richmond, VA 23220",37.5476874,-77.4605615
Jardin,on,Foothills,2/22,"1520 West Main Street, Richmond, VA 23220",37.5476874,-77.4605615
Jardin,on,Foothills,2/22,"1520 West Main Street, Richmond, VA 23220",37.5476874,-77.4605615
Jefferson Hotel,on,Foothills,2/22,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
Jefferson Hotel,on,Foothills,2/22,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
King's Ransom,on,Foothills,2/22,"728 King St, Alexandria, VA 22314",38.8050097,-77.0479903
Kings County Wines,off,Foothills,2/22,"1420 Cortelyou Road, Brooklyn, NY 11226",40.6409309,-73.9645048
Libbie Market,off,Foothills,2/22,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Live Arts,on,Foothills,2/22,"123 East Water St, Charlottesville, VA 22902",38.0300169,-78.4812638
Market Street Wine Shop,off,Foothills,2/22,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Middleburg Tennis Club,on,Foothills,2/22,"1777 Zulla Road, Middleburg, VA 20117",38.9580633,-77.7638489
Norm's Beer & Wine,off,Foothills,2/22,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
NRG - Red Apron Mosaic,on,Foothills,2/22,"8298 Glass Alley Ste 110, Fairfax, VA 22031",38.8735482,-77.2308105
NRG - Red Apron Mosaic,on,Foothills,2/22,"8298 Glass Alley Ste 110, Fairfax, VA 22031",38.8735482,-77.2308105
NRG - Rustico - Alexandria,on,Foothills,2/22,"827 Slaters Lane, Alexandria, VA 22314",38.8216366,-77.0471365
NRG - Rustico - Alexandria,on,Foothills,2/22,"827 Slaters Lane, Alexandria, VA 22314",38.8216366,-77.0471365
NRG - Rustico - Ballston,on,Foothills,2/22,"4075 Wilson Blvd., Arlington, VA 22203",38.8803079,-77.1085112
Patty O's Cafe,on,Foothills,2/22,"Inn at Little Washington, Washington, VA 22747",38.7138077,-78.1595479
Rhett's Bar and Grill,on,Foothills,2/22,"134 Wood Ridge Terrace Ste.100, Zion Crossroads, VA 22942",37.9804992,-78.2134246
Roanoke Natural Foods Co-op,off,Foothills,2/22,"1319 Grandin Rd SW, Roanoke, VA 24015",37.2652232,-79.9776246
Taste - City Center,off,Foothills,2/22,"Karla Zappatelli, Newport News, VA 23606",37.0672839,-76.514138
Taste - Ghent,off,Foothills,2/22,"407 W 21st Street, Norfolk, VA 23517",36.8703185,-76.2944544
Taste - Hilltop,off,Foothills,2/22,"1554 Laskin Road, Suite 110, Virginia Beach, VA 23451",36.853651,-76.0153597
Thornton River Grille,on,Foothills,2/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Foothills,2/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Thornton River Grille,on,Foothills,2/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Union Market,on,Foothills,2/22,"2306 Jefferson Avenue, Richmond, VA 23223",37.5351655,-77.4180834
Westside Produce & Provisions,off,Foothills,2/22,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
Whole Foods - Ashburn,on/off,Foothills,2/22,"19800 Belmont Chase Dr, Ashburn, VA 20147",39.0686101,-77.4843579
Whole Foods - Ashburn,on/off,Foothills,2/22,"19800 Belmont Chase Dr, Ashburn, VA 20147",39.0686101,-77.4843579
Whole Foods - Boro Tysons,on/off,Foothills,2/22,"1635 Boro Place, McLean, VA 22102",38.9246913,-77.2333798
Whole Foods - Florida Ave,on/off,Foothills,2/22,"FAV - BU# 10651 967 Florida Ave NW, Washington, DC 20001",38.9196906,-77.0244673
Whole Foods - Foggy Bottom,on/off,Foothills,2/22,"2201 I Street NW, Washington, DC 20037",38.9010776,-77.0490824
Whole Foods - Glover Park,on/off,Foothills,2/22,"2323 Wisconsin Ave NW, Washington, DC 20007",38.9208932,-77.0711068
Whole Foods - H Street,on/off,Foothills,2/22,"600-A H Street, NE, Washington, DC 20002",38.8995727,-77.0201171
Whole Foods - Old Town,on/off,Foothills,2/22,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - Old Town,on/off,Foothills,2/22,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - P Street,on/off,Foothills,2/22,"1440 P Street NW, Washington, DC 20005",38.9092854,-77.0335078
Whole Foods - Pentagon City,on/off,Foothills,2/22,"520 12th St S Ste 100, Arlington, VA 22202",38.8628102,-77.0545096
Whole Foods - Pentagon City,on/off,Foothills,2/22,"520 12th St S Ste 100, Arlington, VA 22202",38.8628102,-77.0545096
Whole Foods - Short Pump,on/off,Foothills,2/22,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - Short Pump,on/off,Foothills,2/22,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - South Capitol Hill,on/off,Foothills,2/22,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - Tenley,on/off,Foothills,2/22,"4530 40th Street NW, Washington, DC 20016",38.9490789,-77.0792007
Whole Foods - Virginia Beach,on/off,Foothills,2/22,"1800 Laskin Road, Virginia Beach, VA 23454",36.8509319,-76.0281576
Whole Foods - West Broad,on/off,Foothills,2/22,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Wine Seller - Williamsburg,off,Foothills,2/22,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2722283,-76.7577749
Wine Seller - Williamsburg,off,Foothills,2/22,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2722283,-76.7577749
Wool Factory,on/off,Foothills,2/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Wool Factory,on/off,Foothills,2/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Amber Ox Kitchen & Brewery,On,Foothills,3/22,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Barrel Chest,Off,Foothills,3/22,"2601 Franklin Rd. Suite A, Roanoke, VA 24014",37.2489661,-79.9590297
Barrel Thief,Off,Foothills,3/22,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Bingo Beer Co.,on,Foothills,3/22,"2900 W Broad Street, Richmond, VA 23230",37.5637961,-77.4716025
Caboose,on,Foothills,3/22,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
Dawson's Market Dupont Circle,off,Foothills,3/22,"2001 S St. NW, Washington, DC 20009",38.9143274,-77.0451575
Department of Beer & Wine,off,Foothills,3/22,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Ellwood Thompson,off,Foothills,3/22,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Fat Canary,on,Foothills,3/22,"The Cheese Shop of VA, Inc. 410 W Duke of Gloucester St, Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Foothills,3/22,"The Cheese Shop of VA, Inc. 410 W Duke of Gloucester St, Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,Foothills,3/22,"The Cheese Shop of VA, Inc. 410 W Duke of Gloucester St, Williamsburg, VA 23185",37.2706994,-76.7061859
Friendly City Food Co-op,off,Foothills,3/22,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
J Emerson,off,Foothills,3/22,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
Jardin,on,Foothills,3/22,"1520 West Main Street, Richmond, VA 23220",37.5476874,-77.4605615
Jardin,on,Foothills,3/22,"1520 West Main Street, Richmond, VA 23220",37.5476874,-77.4605615
Jefferson Hotel,on,Foothills,3/22,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
Libbie Market,off,Foothills,3/22,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Live Arts,on,Foothills,3/22,"123 East Water St, Charlottesville, VA 22902",38.0300169,-78.4812638
Live Arts,on,Foothills,3/22,"123 East Water St, Charlottesville, VA 22902",38.0300169,-78.4812638
Lydia Mountain Lodge,on,Foothills,3/22,"426 Mountain Laurel Pass, Stanardsville, VA 22973",38.3359273,-78.4848288
Middleburg Tennis Club,on,Foothills,3/22,"1777 Zulla Road, Middleburg, VA 20117",38.9580633,-77.7638489
Mona Lisa,off,Foothills,3/22,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
NRG - Iron Gate,on,Foothills,3/22,"1734 N St. NW, Washington, DC 20036",38.9070697,-77.0398501
NRG - Rustico - Alexandria,on,Foothills,3/22,"827 Slaters Lane, Alexandria, VA 22314",38.8216366,-77.0471365
NRG - Rustico - Ballston,on,Foothills,3/22,"4075 Wilson Blvd., Arlington, VA 22203",38.8803079,-77.1085112
Omni - Homestead Resort,on,Foothills,3/22,"7696 Sam Snead Highway, Hot Springs, VA 24445",37.9970692,-79.8305868
Organic Butcher of McLean,off,Foothills,3/22,"6712 Old Dominion Drive, McLean, VA 22101",38.9335412,-77.1758584
Press 626,on,Foothills,3/22,"626 West Olney Rd., Norfolk, VA 23507",36.8605378,-76.2996588
Rhett's Bar and Grill,on,Foothills,3/22,"134 Wood Ridge Terrace Ste.100, Zion Crossroads, VA 22942",37.9804992,-78.2134246
Rio Hill Wine & Beer,off,Foothills,3/22,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Roosevelt,on,Foothills,3/22,"623 N. 25th St., Richmond, VA 23223",37.534897,-77.4154189
Tail Up Goat,on,Foothills,3/22,"1827 Adams Mill Rd. NW, Washington, DC 20009",38.923447,-77.043176
Taste - Greenbrier,off,Foothills,3/22,"717 Eden Way, Unit 600, Chesapeake, VA 23320",36.7722661,-76.2369631
Taste - Town Center,off,Foothills,3/22,"4513 Commerce Street, Virgina Beach, VA 23462",36.8416311,-76.1345806
Thornton River Grille,on,Foothills,3/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Valley Pike Farm Market,off,Foothills,3/22,"3494 Lee Highway, Weyers Cave, VA 24486",38.2934427,-78.9356747
Veil - Forest Hill,on,Foothills,3/22,"4910 Forest Hill Ave, Richmond, VA 23225",37.5218053,-77.4900606
Vinosity,off,Foothills,3/22,"174 E Davis St, Culpeper, VA 22701",38.4731199,-77.9948819
White Moose Inn,on,Foothills,3/22,"291 Main St., Washington, VA 22747",38.7123391,-78.16034
Whole Foods - Ashburn,on/off,Foothills,3/22,"19800 Belmont Chase Dr, Ashburn, VA 20147",39.0686101,-77.4843579
Whole Foods - Fair Lakes,on/off,Foothills,3/22,"4501 Market Commons Drive, Fairfax, VA 22033",38.8578497,-77.377751
Whole Foods - Glover Park,on/off,Foothills,3/22,"2323 Wisconsin Ave NW, Washington, DC 20007",38.9208932,-77.0711068
Whole Foods - H Street,on/off,Foothills,3/22,"600-A H Street, NE, Washington, DC 20002",38.8995727,-77.0201171
Whole Foods - H Street,on/off,Foothills,3/22,"600-A H Street, NE, Washington, DC 20002",38.8995727,-77.0201171
Whole Foods - Newport News,on/off,Foothills,3/22,"12080 Jefferson Ave, Newport News, VA 23606",37.1028877,-76.4907572
Whole Foods - Old Town,on/off,Foothills,3/22,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - P Street,on/off,Foothills,3/22,"1440 P Street NW, Washington, DC 20005",38.9092854,-77.0335078
Whole Foods - Pentagon City,on/off,Foothills,3/22,"520 12th St S Ste 100, Arlington, VA 22202",38.8628102,-77.0545096
Whole Foods - Short Pump,on/off,Foothills,3/22,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - Short Pump,on/off,Foothills,3/22,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - South Capitol Hill,on/off,Foothills,3/22,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - South Capitol Hill,on/off,Foothills,3/22,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - Tenley,on/off,Foothills,3/22,"4530 40th Street NW, Washington, DC 20016",38.9490789,-77.0792007
Whole Foods - West Broad,on/off,Foothills,3/22,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Whole Foods - West Broad,on/off,Foothills,3/22,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Wine Warehouse,off,Foothills,3/22,"1804 Hydraulic Rd, Charlottesville, VA 22902",38.0607943,-78.4914214
Wool Factory,on/off,Foothills,3/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Wool Factory,on/off,Foothills,3/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Wool Factory,on/off,Foothills,3/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Wool Factory,on/off,Foothills,3/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Wool Factory,on/off,Foothills,3/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Arrowine,Off,Foothills,4/22,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Whole Foods - Fair Lakes,on/off,Foothills,4/22,"4501 Market Commons Drive, Fairfax, VA 22033",38.8578497,-77.377751
Fort Lewis Lodge,on,Foothills,4/22,"603 Old Plantation Way, Millboro, VA 24460",38.114054,-79.6110139
NRG - Rustico - Alexandria,on,Foothills,4/22,"827 Slaters Lane, Alexandria, VA 22314",38.8216366,-77.0471365
Roanoke Natural Foods Co-op,off,Foothills,4/22,"1319 Grandin Rd SW, Roanoke, VA 24015",37.2652232,-79.9776246
Whole Foods - Old Town,on/off,Foothills,4/22,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Bingo Beer Co.,on,Foothills,4/22,"2900 W Broad Street, Richmond, VA 23230",37.5637961,-77.4716025
Fat Canary,on,Foothills,4/22,"The Cheese Shop of VA, Inc. 410 W Duke of Gloucester St, Williamsburg, VA 23185",37.2706994,-76.7061859
Foods of All Nations,off,Foothills,4/22,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Market Street Wine Shop,off,Foothills,4/22,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Patty O's Cafe,on,Foothills,4/22,"Inn at Little Washington, Washington, VA 22747",38.7138077,-78.1595479
Thornton River Grille,on,Foothills,4/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Caboose,on,Foothills,4/22,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
Jardin,on,Foothills,4/22,"1520 West Main Street, Richmond, VA 23220",37.5476874,-77.4605615
Libbie Market,off,Foothills,4/22,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Whole Foods - Glover Park,on/off,Foothills,4/22,"2323 Wisconsin Ave NW, Washington, DC 20007",38.9208932,-77.0711068
Wool Factory,on/off,Foothills,4/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Friendly City Food Co-op,off,Foothills,4/22,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Whole Foods - Foggy Bottom,on/off,Foothills,4/22,"2201 I Street NW, Washington, DC 20037",38.9010776,-77.0490824
Whole Foods - H Street,on/off,Foothills,4/22,"600-A H Street, NE, Washington, DC 20002",38.8995727,-77.0201171
Whole Foods - Old Town,on/off,Foothills,4/22,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - South Capitol Hill,on/off,Foothills,4/22,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Amber Ox Kitchen & Brewery,On,Foothills,4/22,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Live Arts,on,Foothills,4/22,"123 East Water St, Charlottesville, VA 22902",38.0300169,-78.4812638
Roosevelt,on,Foothills,4/22,"623 N. 25th St., Richmond, VA 23223",37.534897,-77.4154189
Westside Produce & Provisions,off,Foothills,4/22,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
Whole Foods - Short Pump,on/off,Foothills,4/22,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Wine Seller - Williamsburg,off,Foothills,4/22,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2722283,-76.7577749
Crystal City Wine Shop,off,Foothills,4/22,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
NRG - Red Apron Mosaic,on,Foothills,4/22,"8298 Glass Alley Ste 110, Fairfax, VA 22031",38.8735482,-77.2308105
Alley Light,On,Foothills,4/22,"108 2nd St. SW, Charlottesville, VA 22902",38.0305995,-78.482276
Department of Beer & Wine,off,Foothills,4/22,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
J Emerson,off,Foothills,4/22,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
Jefferson Hotel,on,Foothills,4/22,"101 W Franklin St, Richmond, VA 23220",37.5442549,-77.4454117
Market Street Wine Shop,off,Foothills,4/22,"311 East Market St, Charlottesville, VA 22902",38.0310819,-78.4790515
Odd Provisions,off,Foothills,4/22,"3301 11th Street NW, Washington, DC 20010",38.9309006,-77.0278015
Capital Ale House - Fairfax,on,Foothills,4/22,"4069 Chain Bridge Rd, Fairfax, VA 22030",38.8442986,-77.3073582
Mona Lisa,off,Foothills,4/22,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
Whole Foods - P Street,on/off,Foothills,4/22,"1440 P Street NW, Washington, DC 20005",38.9092854,-77.0335078
Whole Foods - South Capitol Hill,on/off,Foothills,4/22,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Alley Light,On,Foothills,4/22,"108 2nd St. SW, Charlottesville, VA 22902",38.0305995,-78.482276
Taste - Bayville Farms,On/Off,Foothills,4/22,"4097 Shore Drive, Virginia Beach, VA 23455",36.9059328,-76.1160943
Taste - Greenbrier,off,Foothills,4/22,"717 Eden Way, Unit 600, Chesapeake, VA 23320",36.7722661,-76.2369631
Veil - Forest Hill,on,Foothills,4/22,"4910 Forest Hill Ave, Richmond, VA 23225",37.5218053,-77.4900606
Whole Foods - Short Pump,on/off,Foothills,4/22,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Wool Factory,on/off,Foothills,4/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
Heurich House Museum,on,Foothills,4/22,"1307 New Hampshire Ave. NW, Washington, DC 20036",38.9080119,-77.0445379
Thornton River Grille,on,Foothills,4/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
Caboose,on,Foothills,4/22,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
Dominion Wine and Beer,off,Foothills,4/22,"107 Rowell Ct., Falls Church, VA 22046",38.889851,-77.1836308
Vino Market,off,Foothills,4/22,"3730 Winterfield Rd., Midlothian, VA 23113",37.5535346,-77.6685934
Whole Foods - Pentagon City,on/off,Foothills,4/22,"520 12th St S Ste 100, Arlington, VA 22202",38.8628102,-77.0545096
J Emerson,off,Foothills,4/22,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
Live Arts,on,Foothills,4/22,"123 East Water St, Charlottesville, VA 22902",38.0300169,-78.4812638
Whole Foods - Short Pump,on/off,Foothills,4/22,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Wool Factory,on/off,Foothills,4/22,"1837 Broadway Street, Charlottesville, VA 22902",38.0197143,-78.4557898
NRG - Rustico - Ballston,on,Foothills,4/22,"4075 Wilson Blvd., Arlington, VA 22203",38.8803079,-77.1085112
Barrel Thief,Off,Foothills,4/22,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Department of Beer & Wine,off,Foothills,4/22,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306436,-77.0511929
Mona Lisa,off,Foothills,4/22,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
Chain Bridge Cellars,off,Foothills,5/22,"1351 Chain Bridge Rd, McLean, VA 22101",38.9385421,-77.1746454
Whole Foods - South Capitol Hill,on/off,Foothills,5/22,"101 H St. SE, Washington, DC 20003",38.8802819,-77.005121
Whole Foods - Tenley,on/off,Foothills,5/22,"4530 40th Street NW, Washington, DC 20016",38.9490789,-77.0792007
NRG - Red Apron Mosaic,on,Foothills,5/22,"8298 Glass Alley Ste 110, Fairfax, VA 22031",38.8735482,-77.2308105
NRG - Rustico - Alexandria,on,Foothills,5/22,"827 Slaters Lane, Alexandria, VA 22314",38.8216366,-77.0471365
NRG - Rustico - Ballston,on,Foothills,5/22,"4075 Wilson Blvd., Arlington, VA 22203",38.8803079,-77.1085112
Thornton River Grille,on,Foothills,5/22,"Thornton River Grille, Sperryville, VA 22740",38.657256,-78.22669
"Farmhouse, The",on,Foothills,5/22,"285 Ridinger St., Christiansburg, VA 24073",37.1534355,-80.4219158
Whole Foods - Florida Ave,on/off,Foothills,5/22,"967 Florida Ave NW, Washington, DC 20001",38.9196906,-77.0244673
Whole Foods - P Street,on/off,Foothills,5/22,"1440 P Street NW, Washington, DC 20005",38.9092854,-77.0335078
Amber Ox Kitchen & Brewery,On,Foothills,5/22,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Ellwood Thompson,off,Foothills,5/22,"4 N Thompson St, Richmond, VA 23221",37.5574138,-77.4884332
Whole Foods - Short Pump,on/off,Foothills,5/22,"11173 West Broad St., Richmond, VA 23060",37.6475262,-77.5994359
Whole Foods - Virginia Beach,on/off,Foothills,5/22,"1800 Laskin Road, Virginia Beach, VA 23454",36.8509319,-76.0281576
