Accounts,On/Off,Wine,Date,Address,Lat,Lon
Olivino,off,Foothills,3/21,"905 Fulton Street, Brooklyn, NY 10013",40.6837237,-73.9671635
Vinyl Wine,Off,Young Wine,3/21,"1491 Lexington Ave, New York, NY 10029",40.7860461,-73.9506085
Whole Foods - Newport News,on/off,Rosé,3/21,"12080 Jefferson Ave, Newport News, VA 23606",37.1028877,-76.4907572
Whole Foods - Short Pump,on/off,Rosé,3/21,"11173 West Broad St., Richmond, VA 23060",37.6475665,-77.5997292
"Wool Factory, The",on/off,Foothills,3/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0195964,-78.4553634
Dabney,on,Shenandoah Valley Cabernet Franc,4/21,"122 Blagden Alley NW, Washington, DC 20009",38.9063446,-77.0245248
Fahrenheit 132,on,Rosé,4/21,"328 William Street, Fredericksburg, VA 22401",38.3028665,-77.4612967
Irving Bottle,off,Petit Manseng,4/21,"155 Irving Ave, Brooklyn, NY 11237",40.7026833,-73.9205791
Thornton River Grille,on,Rosé,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Thornton River Grille,on,Foothills,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Thornton River Grille,on,Petit Manseng,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Thornton River Grille,on,Chardonnay,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Thornton River Grille,on,Eluvium,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Unwined King St,off,Rosé,4/21,"3690 King St., Alexandria, VA 22302",38.8296628,-77.0921948
Arrowine,Off,Rosé,4/21,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Arrowine,Off,Young Wine,4/21,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Barrel Thief,on/off,Foothills,4/21,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Landini Brothers,on,Rosé,4/21,"115 King Street, Alexandria, VA 22314",38.8045307,-77.0409971
Market Street Wine Shop,off,Foothills,4/21,"311 East Market St, Charlottesville, VA 22902",38.0310698,-78.4789677
RichWine,off,Rosé,4/21,"2601 Maury Street, Richmond, VA 23224",37.5095,-77.4565725
RichWine,off,Foothills,4/21,"2601 Maury Street, Richmond, VA 23224",37.5095,-77.4565725
"Tyger, The",on,Petit Manseng,4/21,"1 Howard Street, New York, NY 10013",40.718902,-73.999442
Whole Foods - Old Town,on/off,Foothills,4/21,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - Pentagon City,on/off,Rosé,4/21,"520 12th St S Ste 100, Arlington, VA 22202",38.8627722,-77.0549476
2941 Restaurant,On,Rosé,4/21,"2941 Fairview Park Dr, Falls Church, VA 22042",38.8689164,-77.2148275
Drink PLG,off,Five Forks,4/21,"492 Flatbush Avenue, New York, NY 11225",40.662059,-73.962005
Drink PLG,off,Young Wine,4/21,"492 Flatbush Avenue, New York, NY 11225",40.662059,-73.962005
Drink PLG,off,Foothills,4/21,"492 Flatbush Avenue, New York, NY 11225",40.662059,-73.962005
Each Peach Market,on/off,Foothills,4/21,"3068 Mt Pleasant St NW, Washington, DC 20009",38.928548,-77.0375272
Glen's Garden Market,on/off,Rosé,4/21,"2001 S St. NW, Washington, DC 20009",38.9143274,-77.0451575
King Mother,on,Young Wine,4/21,"1205 Cortelyou Rd, Brooklyn, NY 11218",40.6403123,-73.9668565
Atlas Wine Merchants,on/off,Rosé,4/21,"1069 Bedford Avenue, Brooklyn, NY 11216",40.6874318,-73.954402
St. Vincent,on,Petit Manseng,4/21,"3212 Georgia Avenue NW, Washington, DC 20010",38.9304348,-77.0237689
Swirl & Sip,Off,Rosé,4/21,"2905 District Ave. Ste. 112, Fairfax, VA 22031",38.8733231,-77.229401
Whole Foods - Arlington,on/off,Rosé,4/21,"2700 Wilson Blvd., Arlington, VA 22201",38.8891237,-77.0909738
Whole Foods - Ashburn,on/off,Rosé,4/21,"19800 Belmont Chase Dr, Ashburn, VA 20147",39.0686101,-77.4843579
Whole Foods - Florida Ave,on/off,Rosé,4/21,"967 Florida Ave. NW, Washington, DC 20001",38.9196906,-77.0244673
Whole Foods - Old Town,on/off,Rosé,4/21,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Clementine Cafe,on,Petit Manseng,4/21,"153 S Main St, Harrisonburg, VA 22801",38.4478062,-78.8692932
Clementine Cafe,on,Eluvium,4/21,"153 S Main St, Harrisonburg, VA 22801",38.4478062,-78.8692932
Fat Canary,on,Rosé,4/21,"410 W Duke of Gloucester St., Williamsburg, VA 23185",37.2705483,-76.7060983
Fat Canary,on,Foothills,4/21,"410 W Duke of Gloucester St., Williamsburg, VA 23185",37.2705483,-76.7060983
Fat Canary,on,Shenandoah Valley Cabernet Franc,4/21,"410 W Duke of Gloucester St., Williamsburg, VA 23185",37.2705483,-76.7060983
Fat Canary,on,Eluvium,4/21,"410 W Duke of Gloucester St., Williamsburg, VA 23185",37.2705483,-76.7060983
Fort Lewis Lodge,on,Foothills,4/21,"603 Old Plantation Way, Millboro, VA 24460",38.114054,-79.6110139
Frankly Wines,off,Rosé,4/21,"66 West Broadway, New York, NY 10007",40.7146846,-74.0101186
Friendly City Food Co-op,off,Foothills,4/21,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Friendly City Food Co-op,off,Rosé,4/21,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Lokal,on,Rosé,4/21,"445 Prince George St., Williamsburg, VA 23185",37.272296,-76.70731
Roanoke Natural Foods Co-op,off,Rosé,4/21,"1319 Grandin Rd SW, Roanoke, VA 24015",37.2652232,-79.9776246
Second Bottle Wine,off,Foothills,4/21,"324 N 27th St Apt. A, Richmond, VA 23223",37.5314274,-77.4164175
"Shack, The",On,Shenandoah Valley Cabernet Franc,4/21,"105 S. Coalter St., Staunton, VA 24401",38.148151,-79.0681357
Valley Pike Farm Market,off,Rosé,4/21,"3494 Lee Highway, Weyers Cave, VA 24486",38.2934427,-78.9356747
Valley Pike Farm Market,off,Foothills,4/21,"3494 Lee Highway, Weyers Cave, VA 24486",38.2934427,-78.9356747
Valley Pike Farm Market,off,Eluvium,4/21,"3494 Lee Highway, Weyers Cave, VA 24486",38.2934427,-78.9356747
Whole Foods - Charlottesville,on/off,Rosé,4/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Charlottesville,on/off,Foothills,4/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Short Pump,on/off,Foothills,4/21,"11173 West Broad St., Richmond, VA 23060",37.6475665,-77.5997292
Whole Foods - West Broad,on/off,Foothills,4/21,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
"Wool Factory, The",on/off,Foothills,4/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0195964,-78.4553634
Duplex Diner,on,Rosé,4/21,"2004 18th St, NW, Washington, DC 20009",38.9172194,-77.0418854
Green Hill Kitchen,on,Chardonnay,4/21,"48 Front Street, Greenport, NY 11944",41.1024434,-72.3602946
Green Hill Kitchen,on,Chardonnay,4/21,"48 Front Street, Greenport, NY 11944",41.1024434,-72.3602946
"Wine Outlet, The - Vienna",off,Rosé,4/21,"114 Church Street NW, Vienna, VA 22180",38.9016358,-77.2669892
Alley Light,on,Shenandoah Valley Cabernet Franc,4/21,"108 2nd St. SW, Charlottesville, VA 22902",38.0305995,-78.482276
Arrowine,Off,Rosé,4/21,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Arrowine,Off,Foothills,4/21,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Department of Beer & Wine,off,Foothills,4/21,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306444,-77.0511825
Hot Cakes,on/off,Rosé,4/21,"1137A Emmet St. N, Charlottesville, VA 22903",38.0529161,-78.5011908
J Emerson,off,Rosé,4/21,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
"Local, The",on,Eluvium,4/21,"824 Hinton Ave, Charlottesville, VA 22901",38.0244641,-78.4755275
Mona Lisa,off,Foothills,4/21,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
NRG - Planet Wine,off,Rosé,4/21,"2000-2004 Mount Vernon Ave, Alexandria, VA 22301",38.8239816,-77.0585376
Olmsted,On,Petit Manseng,4/21,"659 Vanderbilt Ave, Brooklyn, NY 11238",40.677064,-73.9687578
Outpost,off,Foothills,4/21,"4813 Forest Hill Ave., Richmond, VA 23225",37.5211852,-77.4878087
Outpost,off,Rosé,4/21,"4813 Forest Hill Ave., Richmond, VA 23225",37.5211852,-77.4878087
Outpost,off,Young Wine,4/21,"4813 Forest Hill Ave., Richmond, VA 23225",37.5211852,-77.4878087
Unwined Belle View,off,Rosé,4/21,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined King St,off,Foothills,4/21,"3690 King St., Alexandria, VA 22302",38.8296628,-77.0921948
Cellar d'Or,Off,Shenandoah Valley Cabernet Franc,4/21,"136 E State Street, Ithaca, NY 14850",42.4397353,-76.4977365
Glen's Garden Market,on/off,Rosé,4/21,"2001 S St. NW, Washington, DC 20009",38.9143274,-77.0451575
Henry's,off,Young Wine,4/21,"69 Central Ave., Brooklyn, NY 11206",40.701166,-73.9302185
Montgomery Co. Dept. of Liquor Control,on,Rosé,4/21,"16536 S Frederick Ave., Gaithersburg, MD 20878",39.135224,-77.1917067
Niche Niche,on,Young Wine,4/21,"43 MacDougal St., New York, NY 10011",40.7311546,-73.9995271
"Staunton Grocery, The",Off,Rosé,4/21,"103 S. Coalter Street, Staunton, VA 24401",38.1482775,-79.0681798
Tail Up Goat,on,Petit Manseng,4/21,"1827 Adams Mill Rd. NW, Washington, DC 20009",38.923447,-77.043176
Vitis Fine Wine,Off,Young Wine,4/21,"1309 5th St NE #20, Washington, DC 20002",38.9085998,-76.997517
Whole Foods - Old Town,on/off,Rosé,4/21,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - Old Town,on/off,Foothills,4/21,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Whole Foods - Tysons,on/off,Foothills,4/21,"7511 Leesburg Pike, Falls Church, VA 22043",38.903442,-77.2044823
Barrel Thief,on/off,Rosé,4/21,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Crystal Palate,off,Rosé,4/21,"4500 Pretty Lake Avenue, Norfolk, VA 23518",36.925493,-76.1880817
Crystal Palate,off,Chardonnay,4/21,"4500 Pretty Lake Avenue, Norfolk, VA 23518",36.925493,-76.1880817
Fat Canary,on,Rosé,4/21,"410 W Duke of Gloucester St., Williamsburg, VA 23185",37.2705483,-76.7060983
Feast,on/off,Rosé,4/21,"416 W Main St Suite H, Charlottesville, VA 22902",38.0304142,-78.4872613
Friendly City Food Co-op,off,Rosé,4/21,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Press 626,on,Petit Manseng,4/21,"626 West Olney Rd., Norfolk, VA 23507",36.8605378,-76.2996588
Press 626,on,Young Wine,4/21,"626 West Olney Rd., Norfolk, VA 23507",36.8605378,-76.2996588
Press 626,on,Foothills,4/21,"626 West Olney Rd., Norfolk, VA 23507",36.8605378,-76.2996588
Press 626,on,Shenandoah Valley Cabernet Franc,4/21,"626 West Olney Rd., Norfolk, VA 23507",36.8605378,-76.2996588
Prosperity Kitchen & Pantry,on,Foothills,4/21,"532 Virginia Beach Blvd Ste B, Virginia Beach, VA 23451",36.8444829,-75.9806406
Second Bottle Wine,off,Rosé,4/21,"324 N 27th St Apt. A, Richmond, VA 23223",37.5314274,-77.4164175
Taste - Ghent,on/off,Rosé,4/21,"407 W 21st Street, Norfolk, VA 23517",36.868141,-76.290231
Taste - Westhampton,on/off,Rosé,4/21,"5706 Grove Ave Ste 100, Richmond, VA 23226",37.5732828,-77.5173888
Tilman's,on,Petit Manseng,4/21,"406 E Main St, Charlottesville, VA 22902",38.0297642,-78.4790905
Westside Produce & Provisions,off,Rosé,4/21,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
Westside Produce & Provisions,off,Petit Manseng,4/21,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
Whole Foods - Charlottesville,on/off,Rosé,4/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - West Broad,on/off,Rosé,4/21,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
Duplex Diner,on,Rosé,4/21,"2004 18th St, NW, Washington, DC 20009",38.9172194,-77.0418854
Niche Niche,on,Young Wine,4/21,"43 MacDougal St, New York, NY 10011",40.7311546,-73.9995271
Odd Provisions,off,Rosé,4/21,"3301 11th Street NW, Washington, DC 20010",38.9309006,-77.0278015
Thornton River Grille,on,Rosé,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Thornton River Grille,on,Foothills,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Thornton River Grille,on,Eluvium,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Thornton River Grille,on,Chardonnay,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Unwined King St,off,Eluvium,4/21,"3690 King St., Alexandria, VA 22302",38.8296628,-77.0921948
White Moose Inn,on,Chardonnay,4/21,"291 Main St., Washington, VA 22747",38.7123391,-78.16034
White Moose Inn,on,Foothills,4/21,"291 Main St., Washington, VA 22747",38.7123391,-78.16034
A Pimento Catering,on,Rosé,4/21,"1304-C E Market St., Charlottesville, VA 22902",38.0257736,-78.4671133
Arrowine,Off,Rosé,4/21,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Common House,On,Rosé,4/21,"206 West Market Street, Charlottesville, VA 22902",38.0317194,-78.4822538
Common House,On,Petit Manseng,4/21,"206 West Market Street, Charlottesville, VA 22902",38.0317194,-78.4822538
Common House No 2 (RVA),On,Rosé,4/21,"303 West Broad Street, Richmond, VA 23220",37.5472103,-77.4449272
Common House No 2 (RVA),On,Petit Manseng,4/21,"303 West Broad Street, Richmond, VA 23220",37.5472103,-77.4449272
Crystal City Wine Shop,off,Rosé,4/21,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Department of Beer & Wine,off,Rosé,4/21,"2724 Richmond Hwy, Alexandria, VA 22301",38.8306444,-77.0511825
Foods of All Nations,off,Eluvium,4/21,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Ivy Roadhouse,on,Rosé,4/21,"1400 Three Notched Road, Charlottesville, VA 22901",38.068092,-78.66085
Libbie Market,off,Petit Manseng,4/21,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Libbie Market,off,Eluvium,4/21,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Lokal,on,Rosé,4/21,"445 Prince George St., Williamsburg, VA 23185",37.272296,-76.70731
Mona Lisa,off,Petit Manseng,4/21,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
Norm's Beer & Wine,off,Chardonnay,4/21,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Norm's Beer & Wine,off,Quaker Run Chardonnay,4/21,"136 Branch Rd SE, Vienna, VA 22180",38.9062317,-77.257151
Organic Butcher of McLean,off,Rosé,4/21,"6712 Old Dominion Drive, McLean, VA 22101",38.9335412,-77.1758584
Unwined King St,off,Rosé,4/21,"3690 King St., Alexandria, VA 22302",38.8296628,-77.0921948
Wine Guild,off,Rosé,4/21,"221 Carlton Rd, Suite 1, Charlottesville, VA 22902",38.0239329,-78.4698251
"Wool Factory, The",on/off,Rosé,4/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0195964,-78.4553634
Crystal City Wine Shop,off,Foothills,4/21,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Dominion Wine and Beer,on/off,Foothills,4/21,"107 Rowell Ct., Falls Church, VA 22046",38.8897048,-77.183834
Glen's Garden Market,on/off,Rosé,4/21,"2001 S St. NW, Washington, DC 20009",38.9143274,-77.0451575
Landini Brothers,on,Rosé,4/21,"115 King Street, Alexandria, VA 22314",38.8045307,-77.0409971
Whole Foods - Arlington,on/off,Rosé,4/21,"2700 Wilson Blvd., Arlington, VA 22201",38.8891237,-77.0909738
Whole Foods - Fair Lakes,on/off,Rosé,4/21,"4501 Market Commons Drive, Fairfax, VA 22033",38.8578497,-77.377751
Whole Foods - Florida Ave,on/off,Rosé,4/21,"967 Florida Ave. NW, Washington, DC 20001",38.9196906,-77.0244673
Cochon d'Or,on,Eluvium,4/21,"2829 Main St, Hot Springs, VA 24445",37.9998484,-79.8317533
Crystal Spring Grocery,Off,Chardonnay,4/21,"2205 Crystal Spring Ave SW, Roanoke, VA 24014",37.2485824,-79.9468989
Fat Canary,on,Foothills,4/21,"410 W Duke of Gloucester St., Williamsburg, VA 23185",37.2705483,-76.7060983
Fat Canary,on,Rosé,4/21,"410 W Duke of Gloucester St., Williamsburg, VA 23185",37.2705483,-76.7060983
Friendly City Food Co-op,off,Rosé,4/21,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Friendly City Food Co-op,off,Foothills,4/21,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
Local Chop & Grill House,on,Rosé,4/21,"56 W Gay St #107, Harrisonburg, VA 22802",38.453885,-78.8685635
Market Street Wine Shop,off,Rosé,4/21,"311 East Market St, Charlottesville, VA 22902",38.0310698,-78.4789677
Quirk Hotel - Charlottesville,On,Shenandoah Valley Cabernet Franc,4/21,"499 W Main Street, Charlottesville, VA 22902",38.03121,-78.48776
RichWine,off,Shenandoah Valley Cabernet Franc,4/21,"2601 Maury Street, Richmond, VA 23224",37.5095,-77.4565725
Whole Foods - Charlottesville,on/off,Foothills,4/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Charlottesville,on/off,Rosé,4/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Short Pump,on/off,Rosé,4/21,"11173 West Broad St., Richmond, VA 23060",37.6475665,-77.5997292
Wine Gourmet,off,Foothills,4/21,"3524 Electric Road, Roanoke, VA 24014",37.2271841,-79.9984762
"Wool Factory, The",on/off,Foothills,4/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0195964,-78.4553634
"Wool Factory, The",on/off,Rosé,4/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0195964,-78.4553634
Magnolia's at the Mill,on,Rosé,4/21,"198 North 21st Street, Purcelville, VA 20132",39.1383297,-77.7156535
Whole Foods - Old Town,on/off,Foothills,4/21,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Caboose,on/off,Rosé,4/21,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
Caboose,on/off,Foothills,4/21,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
Caboose,on/off,Chardonnay,4/21,"108 S. Railroad Ave., Ashland, VA 23005",37.758286,-77.4816338
Clay Restaurant,on,Rosé,4/21,"553 Manhattan Ave, Manhattan, NY 10027",40.809486,-73.9538229
Foods of All Nations,off,Rosé,4/21,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Foothills,4/21,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Foods of All Nations,off,Young Wine,4/21,"2121 Ivy Rd, Charlottesville, VA 22903",38.0432978,-78.5119067
Greenwood,off,Foothills,4/21,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
Jefferson Hotel,on,Foothills,4/21,"101 W Franklin St, Richmond, VA 23220",37.5442364,-77.4454155
Mona Lisa,off,Shenandoah Valley Cabernet Franc,4/21,"921 Preston Ave, Charlottesville, VA 22903",38.038434,-78.489901
Olivino,off,Rosé,4/21,"905 Fulton Street, Brooklyn, NY 11238",40.6837237,-73.9671635
Tavola,on,Petit Manseng,4/21,"826 Hinton Ave #A, Charlottesville, VA 22902",38.0244554,-78.4754387
Unwined Belle View,off,Rosé,4/21,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined Belle View,off,Shenandoah Valley Cabernet Franc,4/21,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Vino Market,off,Rosé,4/21,"3730 Winterfield Rd., Midlothian, VA 23113",37.5535346,-77.6685934
Vino Market,off,Foothills,4/21,"3730 Winterfield Rd., Midlothian, VA 23113",37.5535346,-77.6685934
Whole Foods - Pentagon City,on/off,Rosé,4/21,"520 12th St S Ste 100, Arlington, VA 22202",38.8627722,-77.0549476
Whole Foods - West Broad,on/off,Rosé,4/21,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
NRG - Planet Wine,off,Rosé,4/21,"2000-2004 Mount Vernon Ave, Alexandria, VA 22301",38.8239816,-77.0585376
Reveler's Hour,on,Petit Manseng,4/21,"1775 Columbia Road NW, Washington, DC 20009",38.9235097,-77.0420765
Unwined Belle View,off,Rosé,4/21,"1600 Belle View Blvd., Alexandria, VA 22307",38.7761672,-77.0597746
Unwined King St,off,Rosé,4/21,"3690 King St., Alexandria, VA 22302",38.8296628,-77.0921948
Whole Foods - Fair Lakes,on/off,Rosé,4/21,"4501 Market Commons Drive, Fairfax, VA 22033",38.8578497,-77.377751
Whole Foods - Old Town,on/off,Rosé,4/21,"1700 Duke Street, Alexandria, VA 22314",38.8041416,-77.0600615
Amber Ox Kitchen & Brewery,on,Young Wine,4/21,"521 Prince George St., Williamsburg, VA 23185",37.272864,-76.708414
Barrel Thief,on/off,Pétillant Naturel White,4/21,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Barrel Thief,on/off,Chardonnay,4/21,"5805 Patterson Ave, Richmond, VA 23226",37.5794435,-77.5149812
Broken Tulip,On,Rosé,4/21,"3129 W. Cary Street, Richmond, VA 23221",37.5532674,-77.481503
Broken Tulip,On,Pétillant Naturel White,4/21,"3129 W. Cary Street, Richmond, VA 23221",37.5532674,-77.481503
Crystal Palate,off,Rosé,4/21,"4500 Pretty Lake Avenue, Norfolk, VA 23518",36.925493,-76.1880817
Fat Canary,on,Rosé,4/21,"410 W Duke of Gloucester St., Williamsburg, VA 23185",37.2705483,-76.7060983
Fat Canary,on,Chardonnay,4/21,"410 W Duke of Gloucester St., Williamsburg, VA 23185",37.2705483,-76.7060983
Fat Canary,on,Young Wine,4/21,"410 W Duke of Gloucester St., Williamsburg, VA 23185",37.2705483,-76.7060983
Friendly City Food Co-op,off,Foothills,4/21,"150 E Wolfe St, Harrisonburg, VA 22802",38.4516609,-78.8665291
J Emerson,off,Pétillant Naturel White,4/21,"5716 Grove Ave, Richmond, VA 23226",37.5733362,-77.5180274
Prosperity Kitchen & Pantry,on,Foothills,4/21,"532 Virginia Beach Blvd Ste B, Virginia Beach, VA 23451",36.8444829,-75.9806406
Saison,On,Foothills,4/21,"23 W Marshall St. Suite A, Richmond, VA 23220",37.546819,-77.4420934
Taste - Bayville Farms,on/off,Rosé,4/21,"4097 Shore Drive, Virginia Beach, VA 23455",36.9059328,-76.1160943
Taste - Bayville Farms,on/off,Petit Manseng,4/21,"4097 Shore Drive, Virginia Beach, VA 23455",36.9059328,-76.1160943
Taste - Harbour View,on/off,Rosé,4/21,"5911 Harbour View Blvd Suite 100, Suffolk, VA 23435",36.8775444,-76.4384889
Taste - Headquarters,on/off,Rosé,4/21,"1391 Air Rail Avenue, Virginia Beach, VA 23455",36.8929573,-76.1918905
Taste - Hilltop,on/off,Rosé,4/21,"1554 Laskin Road, Suite 110, Virginia Beach, VA 23451",36.8537156,-76.0164334
Westside Produce & Provisions,off,Pétillant Naturel White,4/21,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
Westside Produce & Provisions,off,Shenandoah Valley Cabernet Franc,4/21,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
Westside Produce & Provisions,off,Foothills,4/21,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
Westside Produce & Provisions,off,Chardonnay,4/21,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
Westside Produce & Provisions,off,Rosé,4/21,"5015 Colley Ave., Norfolk, VA 23508",36.8890972,-76.2954949
Whole Foods - Charlottesville,on/off,Rosé,4/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Charlottesville,on/off,Foothills,4/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Virginia Beach,on/off,Foothills,4/21,"1800 Laskin Road, Virginia Beach, VA 23454",36.8509319,-76.0281576
Whole Foods - Virginia Beach,on/off,Rosé,4/21,"1800 Laskin Road, Virginia Beach, VA 23454",36.8509319,-76.0281576
Wine Seller - Williamsburg,off,Pétillant Naturel White,4/21,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2719211,-76.7595155
Wine Seller - Williamsburg,off,Foothills,4/21,"4680 Monticello Ave Suite 15, Williamsburg, VA 23188",37.2719211,-76.7595155
"Wool Factory, The",on/off,Foothills,4/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0195964,-78.4553634
"Wool Factory, The",on/off,Young Wine,4/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0195964,-78.4553634
"Wool Factory, The",on/off,Rosé,4/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0195964,-78.4553634
Arrowine,Off,Rosé,4/21,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Arrowine,Off,Pétillant Naturel White,4/21,"4508 Lee Hwy, Arlington, VA 22207",38.8983733,-77.1183586
Crystal City Wine Shop,off,Pétillant Naturel White,4/21,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Field & Main,on/off,Pétillant Naturel White,4/21,"8369 W. Main St., Marshall, VA 20115",38.8647631,-77.8574303
Field & Main,on/off,Shenandoah Valley Cabernet Franc,4/21,"8369 W. Main St., Marshall, VA 20115",38.8647631,-77.8574303
Locke Store,off,Eluvium,4/21,"2049 Millwood Rd., Millwood, VA 22646",39.0695654,-78.0379321
Locke Store,off,Petit Manseng,4/21,"2049 Millwood Rd., Millwood, VA 22646",39.0695654,-78.0379321
Mom's Apple Pie - Hill High,off,Shenandoah Valley Cabernet Franc,4/21,"35246 Harry Byrd Hwy Ste. 100, Round Hill, VA 20141",39.1277991,-77.7873132
Mom's Apple Pie - Hill High,off,Eluvium,4/21,"35246 Harry Byrd Hwy Ste. 100, Round Hill, VA 20141",39.1277991,-77.7873132
Mom's Apple Pie - Occoquan,off,Pétillant Naturel White,4/21,"126 A Commerce St, Occoquan Historic Dist., VA 22125",38.6822873,-77.2600693
Thornton River Grille,on,Rosé,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Thornton River Grille,on,Foothills,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Thornton River Grille,on,Pétillant Naturel White,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Thornton River Grille,on,Chardonnay,4/21,"3710 Sperryville Pike, Sperryville, VA 22740",38.6572607,-78.2266539
Town Duck,on,Rosé,4/21,"100 Main St, Warrenton, VA 20186",38.7122701,-77.7930779
Town Duck,on,Pétillant Naturel White,4/21,"100 Main St, Warrenton, VA 20186",38.7122701,-77.7930779
